1140	0.9911
1141	0.9911
1142	0.9912
1143	0.9912
1144	0.9911
1145	0.9911
1146	0.9911
1147	0.9911
1148	0.9911
1149	0.9911
1150	0.9911
1151	0.9911
1152	0.9910
1153	0.9910
1154	0.9910
1155	0.9910
1156	0.9910
1157	0.9910
1158	0.9910
1159	0.9909
1160	0.9909
1161	0.9909
1162	0.9909
1163	0.9909
1164	0.9909
1165	0.9909
1166	0.9908
1167	0.9908
1168	0.9908
1169	0.9907
1170	0.9907
1171	0.9907
1172	0.9907
1173	0.9907
1174	0.9907
1175	0.9906
1176	0.9906
1177	0.9906
1178	0.9906
1179	0.9906
1180	0.9905
1181	0.9905
1182	0.9905
1183	0.9905
1184	0.9904
1185	0.9904
1186	0.9904
1187	0.9904
1188	0.9904
1189	0.9904
1190	0.9903
1191	0.9903
1192	0.9903
1193	0.9903
1194	0.9903
1195	0.9903
1196	0.9902
1197	0.9902
1198	0.9902
1199	0.9902
1200	0.9902
1201	0.9901
1202	0.9902
1203	0.9902
1204	0.9902
1205	0.9901
1206	0.9901
1207	0.9901
1208	0.9901
1209	0.9901
1210	0.9901
1211	0.9901
1212	0.9901
1213	0.9901
1214	0.9901
1215	0.9901
1216	0.9901
1217	0.9901
1218	0.9901
1219	0.9901
1220	0.9901
1221	0.9901
1222	0.9901
1223	0.9901
1224	0.9901
1225	0.9901
1226	0.9901
1227	0.9901
1228	0.9901
1229	0.9901
1230	0.9901
1231	0.9901
1232	0.9901
1233	0.9901
1234	0.9901
1235	0.9901
1236	0.9901
1237	0.9901
1238	0.9901
1239	0.9901
1240	0.9901
1241	0.9901
1242	0.9901
1243	0.9901
1244	0.9901
1245	0.9901
1246	0.9901
1247	0.9901
1248	0.9900
1249	0.9901
1250	0.9900
1251	0.9900
1252	0.9900
1253	0.9900
1254	0.9900
1255	0.9900
1256	0.9900
1257	0.9899
1258	0.9899
1259	0.9899
1260	0.9899
1261	0.9899
1262	0.9899
1263	0.9898
1264	0.9898
1265	0.9898
1266	0.9898
1267	0.9897
1268	0.9897
1269	0.9897
1270	0.9897
1271	0.9897
1272	0.9897
1273	0.9896
1274	0.9896
1275	0.9896
1276	0.9896
1277	0.9896
1278	0.9895
1279	0.9895
1280	0.9895
1281	0.9895
1282	0.9895
1283	0.9894
1284	0.9894
1285	0.9894
1286	0.9894
1287	0.9894
1288	0.9894
1289	0.9893
1290	0.9893
1291	0.9893
1292	0.9892
1293	0.9892
1294	0.9892
1295	0.9892
1296	0.9892
1297	0.9891
1298	0.9891
1299	0.9891
1300	0.9891
1301	0.9891
1302	0.9891
1303	0.9890
1304	0.9890
1305	0.9890
1306	0.9890
1307	0.9889
1308	0.9889
1309	0.9889
1310	0.9889
1311	0.9889
1312	0.9888
1313	0.9888
1314	0.9888
1315	0.9888
1316	0.9888
1317	0.9887
1318	0.9887
1319	0.9887
1320	0.9887
1321	0.9887
1322	0.9887
1323	0.9886
1324	0.9886
1325	0.9886
1326	0.9886
1327	0.9885
1328	0.9885
1329	0.9885
1330	0.9885
1331	0.9884
1332	0.9884
1333	0.9884
1334	0.9884
1335	0.9884
1336	0.9883
1337	0.9883
1338	0.9883
1339	0.9883
1340	0.9883
1341	0.9883
1342	0.9882
1343	0.9882
1344	0.9882
1345	0.9882
1346	0.9882
1347	0.9882
1348	0.9881
1349	0.9881
1350	0.9881
1351	0.9881
1352	0.9881
1353	0.9881
1354	0.9880
1355	0.9880
1356	0.9880
1357	0.9880
1358	0.9880
1359	0.9880
1360	0.9879
1361	0.9879
1362	0.9879
1363	0.9879
1364	0.9879
1365	0.9879
1366	0.9879
1367	0.9879
1368	0.9878
1369	0.9878
1370	0.9878
1371	0.9878
1372	0.9878
1373	0.9878
1374	0.9878
1375	0.9878
1376	0.9878
1377	0.9878
1378	0.9878
1379	0.9878
1380	0.9878
1381	0.9878
1382	0.9878
1383	0.9878
1384	0.9878
1385	0.9878
1386	0.9878
1387	0.9878
1388	0.9878
1389	0.9878
1390	0.9878
1391	0.9878
1392	0.9878
1393	0.9878
1394	0.9878
1395	0.9878
1396	0.9878
1397	0.9879
1398	0.9879
1399	0.9879
1400	0.9879
1401	0.9879
1402	0.9879
1403	0.9880
1404	0.9880
1405	0.9880
1406	0.9880
1407	0.9880
1408	0.9881
1409	0.9881
1410	0.9881
1411	0.9881
1412	0.9881
1413	0.9881
1414	0.9881
1415	0.9881
1416	0.9882
1417	0.9882
1418	0.9882
1419	0.9883
1420	0.9883
1421	0.9883
1422	0.9884
1423	0.9884
1424	0.9884
1425	0.9884
1426	0.9884
1427	0.9885
1428	0.9885
1429	0.9885
1430	0.9886
1431	0.9886
1432	0.9886
1433	0.9886
1434	0.9887
1435	0.9887
1436	0.9887
1437	0.9887
1438	0.9887
1439	0.9887
1440	0.9888
1441	0.9888
1442	0.9888
1443	0.9888
1444	0.9888
1445	0.9888
1446	0.9888
1447	0.9889
1448	0.9889
1449	0.9888
1450	0.9889
1451	0.9888
1452	0.9889
1453	0.9889
1454	0.9889
1455	0.9889
1456	0.9889
1457	0.9889
1458	0.9889
1459	0.9889
1460	0.9889
1461	0.9889
1462	0.9889
1463	0.9889
1464	0.9889
1465	0.9889
1466	0.9889
1467	0.9889
1468	0.9889
1469	0.9889
1470	0.9889
1471	0.9889
1472	0.9888
1473	0.9889
1474	0.9889
1475	0.9889
1476	0.9889
1477	0.9889
1478	0.9889
1479	0.9889
1480	0.9889
1481	0.9889
1482	0.9889
1483	0.9889
1484	0.9889
1485	0.9889
1486	0.9889
1487	0.9889
1488	0.9889
1489	0.9889
1490	0.9889
1491	0.9889
1492	0.9889
1493	0.9889
1494	0.9889
1495	0.9889
1496	0.9889
1497	0.9889
1498	0.9888
1499	0.9889
1500	0.9889
1501	0.9889
1502	0.9889
1503	0.9889
1504	0.9889
1505	0.9889
1506	0.9888
1507	0.9889
1508	0.9889
1509	0.9889
1510	0.9889
1511	0.9889
1512	0.9888
1513	0.9889
1514	0.9888
1515	0.9889
1516	0.9888
1517	0.9888
1518	0.9888
1519	0.9888
1520	0.9888
1521	0.9888
1522	0.9889
1523	0.9889
1524	0.9888
1525	0.9888
1526	0.9888
1527	0.9888
1528	0.9888
1529	0.9888
1530	0.9888
1531	0.9888
1532	0.9888
1533	0.9888
1534	0.9888
1535	0.9888
1536	0.9888
1537	0.9888
1538	0.9888
1539	0.9888
1540	0.9888
1541	0.9888
1542	0.9888
1543	0.9888
1544	0.9888
1545	0.9888
1546	0.9888
1547	0.9888
1548	0.9888
1549	0.9888
1550	0.9888
1551	0.9888
1552	0.9888
1553	0.9888
1554	0.9888
1555	0.9888
1556	0.9888
1557	0.9888
